                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    152,                0.53776,                0.30928,                0.93007,                0.99872,                0.99106,                  0.995,                0.83508,                0.72417,                 0.2795,                 1.0291,             0.00083633,             0.00083633,             0.00083633
                    153,                0.52626,                0.30107,                0.93484,                0.99909,                  0.998,                  0.995,                0.83266,                0.70146,                0.27968,                 1.0126,             0.00083083,             0.00083083,             0.00083083
                    154,                0.52028,                0.30331,                0.94309,                0.99741,                0.99728,                  0.995,                 0.8354,                0.69866,                0.27732,                 1.0103,             0.00082533,             0.00082533,             0.00082533
                    155,                0.53654,                0.31603,                0.93454,                0.99708,                0.99734,                  0.995,                 0.8294,                0.72014,                 0.2772,                 1.0235,             0.00081983,             0.00081983,             0.00081983
                    156,                0.52376,                0.31093,                0.93994,                0.99867,                0.99895,                0.99499,                0.83761,                0.71892,                0.27657,                 1.0239,             0.00081433,             0.00081433,             0.00081433
                    157,                0.53408,                 0.3248,                0.95455,                0.99731,                0.99819,                  0.995,                0.84517,                0.72782,                0.27639,                 1.0275,             0.00080883,             0.00080883,             0.00080883
                    158,                0.52513,                0.30469,                0.94843,                0.99783,                0.99909,                0.99499,                0.84913,                0.70052,                0.26753,                 1.0094,             0.00080333,             0.00080333,             0.00080333
                    159,                0.50949,                0.29508,                0.93848,                 0.9984,                0.99819,                0.99499,                0.85231,                0.69814,                 0.2656,                 1.0079,             0.00079783,             0.00079783,             0.00079783
                    160,                0.50841,                0.30079,                0.93594,                 0.9985,                0.99819,                0.99499,                 0.8408,                0.70643,                0.26773,                 1.0196,             0.00079233,             0.00079233,             0.00079233
                    161,                0.53313,                0.31392,                0.95475,                0.99853,                0.99754,                0.99499,                0.84082,                0.70482,                0.27315,                 1.0117,             0.00078682,             0.00078682,             0.00078682
                    162,                0.49175,                0.29709,                0.94233,                0.99901,                 0.9976,                  0.995,                0.84329,                0.69964,                0.27998,                  1.007,             0.00078132,             0.00078132,             0.00078132
                    163,                0.48128,                0.28297,                0.91751,                0.99678,                0.99909,                  0.995,                0.84649,                0.70521,                0.28225,                 1.0184,             0.00077582,             0.00077582,             0.00077582
                    164,                0.52071,                0.31338,                0.94422,                 0.9967,                0.99909,                0.99499,                 0.8407,                0.69534,                0.26434,                 1.0281,             0.00077032,             0.00077032,             0.00077032
                    165,                0.51726,                0.30178,                0.93522,                0.99708,                0.99819,                0.99498,                0.83345,                0.71062,                0.27277,                 1.0361,             0.00076482,             0.00076482,             0.00076482
                    166,                0.50368,                0.30201,                0.93226,                0.99092,                0.99887,                0.99496,                0.82475,                0.69276,                0.26682,                 1.0257,             0.00075932,             0.00075932,             0.00075932
                    167,                0.51936,                 0.3124,                0.94009,                0.99562,                0.99909,                0.99498,                0.82546,                0.71086,                0.26863,                 1.0263,             0.00075382,             0.00075382,             0.00075382
                    168,                0.48083,                0.29337,                0.91336,                0.99582,                0.99819,                0.99496,                0.82736,                0.70877,                0.27244,                 1.0267,             0.00074832,             0.00074832,             0.00074832
                    169,                 0.5114,                 0.3005,                0.94679,                0.99677,                0.99802,                0.99495,                0.82523,                0.72845,                0.27178,                  1.038,             0.00074282,             0.00074282,             0.00074282
                    170,                0.51494,                0.29806,                0.93799,                0.99705,                0.99819,                0.99495,                0.83856,                0.71228,                 0.2695,                 1.0261,             0.00073731,             0.00073731,             0.00073731
                    171,                0.52449,                0.30404,                0.93708,                0.99701,                0.99819,                0.99493,                0.83526,                 0.7153,                 0.2675,                 1.0219,             0.00073181,             0.00073181,             0.00073181
                    172,                 0.5092,                0.30749,                0.93511,                0.99601,                0.99819,                0.99494,                0.83714,                0.71406,                0.26929,                 1.0264,             0.00072631,             0.00072631,             0.00072631
                    173,                0.47416,                0.28112,                0.91949,                0.99671,                0.99787,                0.99495,                0.84234,                0.71054,                0.27479,                 1.0245,             0.00072081,             0.00072081,             0.00072081
                    174,                0.50075,                0.29969,                0.92913,                0.99751,                0.99804,                0.99498,                0.83262,                0.72049,                0.27172,                 1.0325,             0.00071531,             0.00071531,             0.00071531
                    175,                0.51528,                 0.3049,                 0.9238,                0.99833,                0.99698,                0.99499,                0.83566,                0.70295,                0.27188,                 1.0187,             0.00070981,             0.00070981,             0.00070981
                    176,                0.48326,                0.28439,                 0.9194,                0.99548,                0.99846,                0.99497,                0.84439,                0.68375,                0.26435,                  1.011,             0.00070431,             0.00070431,             0.00070431
                    177,                0.49347,                0.29448,                0.92428,                0.99542,                0.99788,                0.99497,                0.84807,                0.69337,                0.26457,                 1.0127,             0.00069881,             0.00069881,             0.00069881
                    178,                0.49808,                0.28155,                0.93131,                0.99581,                0.99819,                0.99496,                0.83819,                0.69678,                0.26379,                 1.0132,             0.00069331,             0.00069331,             0.00069331
                    179,                0.46178,                0.27819,                0.91796,                0.99696,                0.99749,                0.99499,                0.84914,                 0.6961,                0.25883,                 1.0085,              0.0006878,              0.0006878,              0.0006878
                    180,                0.46878,                0.27421,                0.90997,                0.99697,                0.99741,                0.99494,                 0.8489,                0.69436,                 0.2672,                 1.0096,              0.0006823,              0.0006823,              0.0006823
                    181,                0.47972,                0.29421,                0.93206,                 0.9968,                 0.9968,                0.99487,                0.84198,                0.69291,                0.26023,                 1.0125,              0.0006768,              0.0006768,              0.0006768
                    182,                0.50716,                0.30411,                0.92628,                0.99575,                0.99819,                0.99499,                0.84044,                0.69194,                 0.2716,                 1.0158,              0.0006713,              0.0006713,              0.0006713
                    183,                0.48557,                0.29409,                0.93536,                0.99695,                0.99819,                0.99498,                0.83477,                0.69774,                0.27113,                  1.022,              0.0006658,              0.0006658,              0.0006658
                    184,                  0.487,                0.28354,                0.91937,                0.99651,                0.99804,                0.99496,                0.83676,                0.69913,                0.27111,                 1.0243,              0.0006603,              0.0006603,              0.0006603
                    185,                0.46429,                0.28914,                0.92926,                0.99798,                0.99894,                0.99495,                0.83701,                 0.6951,                0.27628,                 1.0212,              0.0006548,              0.0006548,              0.0006548
                    186,                0.48615,                0.29378,                0.94282,                0.99612,                0.99811,                0.99496,                0.83796,                0.69959,                0.26403,                 1.0228,              0.0006493,              0.0006493,              0.0006493
                    187,                0.45951,                0.27008,                0.91584,                0.99606,                0.99315,                0.99495,                0.84287,                 0.7029,                0.26484,                 1.0235,              0.0006438,              0.0006438,              0.0006438
                    188,                0.49722,                0.29282,                0.93513,                0.99502,                0.99467,                0.99497,                0.83947,                0.70623,                0.26929,                 1.0216,             0.00063829,             0.00063829,             0.00063829
                    189,                0.51315,                0.29675,                0.94042,                0.99663,                 0.9908,                0.99492,                0.83589,                0.71075,                0.26915,                 1.0184,             0.00063279,             0.00063279,             0.00063279
                    190,                0.49701,                0.29258,                 0.9355,                0.99611,                0.99489,                0.99495,                0.84337,                0.69927,                0.26528,                 1.0087,             0.00062729,             0.00062729,             0.00062729
                    191,                0.47345,                 0.2759,                0.93541,                0.99459,                0.99368,                0.99495,                0.85621,                0.67723,                0.25803,                 1.0003,             0.00062179,             0.00062179,             0.00062179
                    192,                0.48631,                0.29175,                0.91984,                0.99638,                0.99593,                0.99495,                0.85796,                0.67191,                0.25894,                0.99589,             0.00061629,             0.00061629,             0.00061629
                    193,                0.47624,                0.28518,                0.93094,                0.99746,                0.99673,                0.99496,                0.85023,                 0.6768,                0.25615,                0.99983,             0.00061079,             0.00061079,             0.00061079
                    194,                0.47562,                0.28067,                0.92051,                0.99746,                0.99849,                0.99498,                0.83333,                0.71912,                0.26884,                 1.0307,             0.00060529,             0.00060529,             0.00060529
                    195,                0.47167,                0.29292,                0.91405,                0.99737,                0.99557,                0.99498,                0.84258,                0.71245,                0.26602,                 1.0253,             0.00059979,             0.00059979,             0.00059979
                    196,                0.48254,                0.28954,                0.92647,                0.99654,                0.99798,                0.99499,                0.84726,                0.70769,                0.25765,                 1.0229,             0.00059429,             0.00059429,             0.00059429
                    197,                0.46534,                0.27253,                0.90709,                0.99656,                0.99799,                0.99497,                0.84603,                0.69789,                0.25911,                 1.0197,             0.00058878,             0.00058878,             0.00058878
                    198,                0.47427,                0.28622,                  0.919,                0.99769,                0.99882,                0.99498,                0.84871,                0.69908,                0.25491,                 1.0178,             0.00058328,             0.00058328,             0.00058328
                    199,                0.46412,                0.27587,                0.92177,                0.99713,                0.99905,                0.99498,                0.84468,                0.71884,                 0.2593,                 1.0261,             0.00057778,             0.00057778,             0.00057778
                    200,                0.46835,                0.27409,                0.91878,                0.99668,                0.99798,                0.99496,                 0.8452,                0.70118,                0.26196,                 1.0198,             0.00057228,             0.00057228,             0.00057228
                    201,                0.46183,                0.27665,                0.92385,                0.99656,                0.99798,                0.99496,                0.84967,                0.69587,                0.26067,                 1.0137,             0.00056678,             0.00056678,             0.00056678
                    202,                0.46176,                0.27381,                0.91237,                0.99568,                0.99383,                0.99495,                0.84348,                0.71017,                0.26198,                 1.0236,             0.00056128,             0.00056128,             0.00056128
                    203,                 0.4546,                 0.2752,                0.90454,                0.99429,                0.99163,                0.99493,                0.84245,                0.69574,                0.26048,                 1.0131,             0.00055578,             0.00055578,             0.00055578
                    204,                0.45532,                0.27034,                0.90572,                0.99637,                0.99538,                0.99493,                0.84716,                0.69634,                0.26368,                 1.0216,             0.00055028,             0.00055028,             0.00055028
                    205,                0.45343,                0.26877,                0.90505,                0.99586,                 0.9965,                0.99492,                0.84249,                0.69989,                0.26089,                 1.0275,             0.00054478,             0.00054478,             0.00054478
                    206,                0.43092,                0.26066,                0.89907,                0.99613,                0.99656,                0.99495,                0.84384,                 0.6944,                0.25958,                 1.0228,             0.00053927,             0.00053927,             0.00053927
                    207,                 0.4487,                0.26532,                 0.9069,                0.99634,                0.99776,                  0.995,                 0.8484,                0.68736,                0.25876,                 1.0182,             0.00053377,             0.00053377,             0.00053377
                    208,                0.43379,                0.26724,                0.91231,                0.99757,                0.99654,                0.99498,                0.84875,                0.69532,                0.26556,                 1.0276,             0.00052827,             0.00052827,             0.00052827
                    209,                0.44846,                0.27145,                0.89891,                0.99665,                0.99815,                0.99498,                0.85552,                0.68205,                0.25174,                 1.0148,             0.00052277,             0.00052277,             0.00052277
                    210,                0.44795,                0.26858,                0.92202,                0.99716,                0.99782,                0.99491,                0.85463,                0.67645,                0.25098,                 1.0056,             0.00051727,             0.00051727,             0.00051727
                    211,                0.44584,                0.25834,                0.89712,                0.99491,                0.99704,                0.99494,                0.85793,                 0.6748,                0.25528,                 1.0077,             0.00051177,             0.00051177,             0.00051177
                    212,                0.43903,                0.25722,                0.91799,                0.99678,                0.99791,                0.99497,                0.85961,                0.67764,                 0.2535,                 1.0115,             0.00050627,             0.00050627,             0.00050627
                    213,                0.42843,                0.25078,                0.90158,                0.99683,                0.99793,                0.99497,                0.85806,                0.69198,                0.25888,                 1.0196,             0.00050077,             0.00050077,             0.00050077
                    214,                 0.4335,                0.26365,                0.91518,                0.99743,                  0.998,                  0.995,                0.86245,                 0.6894,                0.25221,                 1.0148,             0.00049527,             0.00049527,             0.00049527
                    215,                0.43536,                 0.2592,                0.91102,                0.99661,                0.99798,                  0.995,                0.86201,                0.68829,                0.24863,                 1.0084,             0.00048976,             0.00048976,             0.00048976
                    216,                0.41945,                0.25395,                0.90015,                0.99566,                0.99708,                  0.995,                0.85348,                0.69405,                  0.252,                 1.0171,             0.00048426,             0.00048426,             0.00048426
                    217,                0.45672,                0.26648,                0.91671,                0.99733,                0.99887,                0.99499,                0.85762,                0.69809,                0.25382,                 1.0256,             0.00047876,             0.00047876,             0.00047876
                    218,                0.43401,                0.25248,                 0.9023,                0.99631,                0.99792,                0.99499,                0.86284,                0.69174,                0.25327,                 1.0238,             0.00047326,             0.00047326,             0.00047326
                    219,                0.42933,                0.25271,                0.90356,                0.99498,                0.99705,                0.99497,                0.86076,                 0.6987,                0.25481,                 1.0272,             0.00046776,             0.00046776,             0.00046776
                    220,                0.43099,                0.25078,                0.90296,                0.99781,                0.99893,                0.99499,                0.85595,                0.70105,                0.25634,                 1.0247,             0.00046226,             0.00046226,             0.00046226
                    221,                0.41384,                 0.2519,                0.89697,                0.99765,                0.99909,                0.99498,                0.85561,                0.69062,                0.25828,                 1.0148,             0.00045676,             0.00045676,             0.00045676
                    222,                0.42388,                0.25517,                0.89617,                0.99774,                0.99805,                0.99499,                0.85463,                0.68112,                0.25535,                 1.0084,             0.00045126,             0.00045126,             0.00045126
                    223,                0.40292,                0.24095,                0.89642,                0.99622,                 0.9981,                0.99498,                0.85351,                0.68463,                0.25009,                 1.0134,             0.00044576,             0.00044576,             0.00044576
                    224,                0.43552,                0.25782,                0.91053,                0.99793,                0.99533,                0.99498,                0.84787,                0.69785,                0.25581,                 1.0242,             0.00044025,             0.00044025,             0.00044025
                    225,                0.42517,                0.25332,                0.90024,                0.99622,                0.99741,                0.99498,                0.85307,                0.69816,                0.25208,                 1.0217,             0.00043475,             0.00043475,             0.00043475
                    226,                0.43143,                0.25773,                0.90763,                0.99514,                0.99728,                0.99495,                0.85226,                0.70099,                0.25263,                  1.031,             0.00042925,             0.00042925,             0.00042925
                    227,                 0.4152,                 0.2545,                0.91167,                0.99597,                0.99722,                0.99496,                0.85163,                0.69173,                0.25175,                 1.0192,             0.00042375,             0.00042375,             0.00042375
                    228,                0.42815,                 0.2539,                0.90077,                0.99594,                0.99698,                0.99497,                0.85207,                0.68902,                0.25396,                 1.0142,             0.00041825,             0.00041825,             0.00041825
                    229,                0.43004,                0.25964,                0.90641,                0.99705,                0.99808,                0.99499,                0.85357,                 0.6926,                 0.2614,                   1.02,             0.00041275,             0.00041275,             0.00041275
                    230,                0.41961,                0.25247,                 0.8942,                0.99717,                0.99811,                0.99499,                0.85361,                0.69003,                0.25548,                 1.0198,             0.00040725,             0.00040725,             0.00040725
                    231,                0.43776,                0.26588,                0.91759,                0.99669,                0.99803,                0.99499,                0.85669,                0.68473,                0.24795,                 1.0166,             0.00040175,             0.00040175,             0.00040175
                    232,                0.41897,                0.26298,                0.90712,                 0.9965,                0.99798,                0.99498,                0.85904,                0.68309,                0.25112,                 1.0127,             0.00039625,             0.00039625,             0.00039625
                    233,                0.41359,                 0.2506,                0.89466,                0.99659,                  0.998,                0.99499,                0.86079,                0.68184,                0.25005,                 1.0128,             0.00039074,             0.00039074,             0.00039074
                    234,                0.39585,                0.24033,                0.88572,                0.99709,                0.99802,                0.99499,                0.86041,                0.68439,                0.25253,                 1.0123,             0.00038524,             0.00038524,             0.00038524
                    235,                0.39832,                0.24105,                0.89227,                0.99744,                  0.998,                  0.995,                0.86134,                0.67808,                0.24774,                 1.0086,             0.00037974,             0.00037974,             0.00037974
                    236,                0.42889,                 0.2541,                0.90884,                0.99665,                0.99795,                0.99498,                  0.857,                0.67893,                 0.2451,                 1.0123,             0.00037424,             0.00037424,             0.00037424
                    237,                0.40806,                0.24747,                0.90467,                 0.9966,                0.99796,                0.99498,                0.85489,                0.68269,                0.24943,                 1.0157,             0.00036874,             0.00036874,             0.00036874
                    238,                0.40225,                0.24542,                0.90374,                0.99651,                0.99797,                0.99499,                0.86057,                0.68654,                0.25319,                 1.0163,             0.00036324,             0.00036324,             0.00036324
                    239,                0.40638,                0.24901,                0.90691,                0.99662,                0.99799,                0.99498,                 0.8597,                0.69674,                0.25159,                 1.0219,             0.00035774,             0.00035774,             0.00035774
                    240,                0.41891,                 0.2463,                0.89713,                0.99665,                0.99799,                0.99497,                0.85489,                 0.6921,                0.25527,                  1.019,             0.00035224,             0.00035224,             0.00035224
                    241,                0.40531,                0.24003,                0.90198,                0.99653,                0.99796,                0.99496,                0.85469,                0.68784,                0.24699,                 1.0157,             0.00034674,             0.00034674,             0.00034674
                    242,                0.36963,                0.22684,                 0.8799,                0.99685,                0.99799,                0.99495,                0.85417,                0.68868,                0.24711,                 1.0191,             0.00034123,             0.00034123,             0.00034123
                    243,                0.40225,                0.24092,                0.89396,                0.99701,                0.99819,                0.99498,                 0.8605,                 0.6882,                0.25088,                 1.0218,             0.00033573,             0.00033573,             0.00033573
                    244,                0.41616,                0.24251,                0.90321,                0.99707,                0.99818,                0.99499,                0.86433,                 0.6901,                0.24614,                 1.0231,             0.00033023,             0.00033023,             0.00033023
                    245,                0.41053,                0.24865,                0.88927,                0.99706,                0.99819,                0.99499,                0.86094,                0.67762,                0.24801,                 1.0176,             0.00032473,             0.00032473,             0.00032473
                    246,                0.41094,                0.25123,                0.89434,                0.99793,                0.99888,                0.99499,                0.85516,                0.67464,                0.24537,                 1.0141,             0.00031923,             0.00031923,             0.00031923
                    247,                0.40906,                0.24925,                0.89926,                0.99722,                 0.9981,                0.99498,                 0.8528,                0.67819,                0.24308,                 1.0134,             0.00031373,             0.00031373,             0.00031373
                    248,                0.38982,                0.24405,                0.90007,                0.99707,                0.99804,                0.99499,                0.85307,                0.68844,                0.24574,                 1.0209,             0.00030823,             0.00030823,             0.00030823
                    249,                0.38201,                0.23177,                 0.8851,                0.99716,                0.99819,                0.99499,                0.85512,                 0.6903,                0.24915,                 1.0231,             0.00030273,             0.00030273,             0.00030273
                    250,                0.38889,                0.24161,                 0.8928,                0.99716,                0.99819,                0.99499,                0.85265,                0.68993,                0.24596,                 1.0246,             0.00029723,             0.00029723,             0.00029723
                    251,                0.39289,                0.24046,                0.89703,                0.99687,                 0.9981,                0.99499,                0.85146,                0.68802,                0.24728,                 1.0252,             0.00029172,             0.00029172,             0.00029172
                    252,                0.37265,                0.22825,                0.88808,                0.99602,                0.99798,                0.99497,                0.85406,                0.68322,                 0.2455,                 1.0214,             0.00028622,             0.00028622,             0.00028622
                    253,                 0.4034,                0.24833,                0.90368,                0.99614,                  0.998,                0.99499,                0.85282,                0.68416,                 0.2492,                 1.0219,             0.00028072,             0.00028072,             0.00028072
                    254,                0.38614,                 0.2383,                0.89962,                0.99679,                0.99812,                  0.995,                 0.8551,                0.68213,                0.24565,                 1.0234,             0.00027522,             0.00027522,             0.00027522
                    255,                0.37941,                0.23181,                0.88446,                0.99694,                0.99817,                0.99499,                0.85014,                0.69391,                0.25206,                 1.0291,             0.00026972,             0.00026972,             0.00026972
                    256,                0.39194,                0.23615,                0.90087,                0.99786,                0.99819,                0.99499,                0.84967,                0.69519,                0.25312,                 1.0307,             0.00026422,             0.00026422,             0.00026422
                    257,                0.37253,                0.23281,                0.88782,                  0.998,                0.99819,                0.99499,                0.84767,                0.69338,                 0.2481,                 1.0307,             0.00025872,             0.00025872,             0.00025872
                    258,                0.38849,                0.23033,                0.87766,                0.99785,                0.99814,                0.99499,                0.85272,                0.68535,                0.24533,                 1.0223,             0.00025322,             0.00025322,             0.00025322
                    259,                 0.3896,                0.23443,                0.88817,                0.99759,                0.99811,                0.99498,                0.85513,                0.68046,                0.24325,                 1.0242,             0.00024772,             0.00024772,             0.00024772
                    260,                0.37252,                0.22513,                0.88512,                0.99739,                0.99797,                0.99497,                0.85504,                0.67924,                0.24405,                 1.0253,             0.00024222,             0.00024222,             0.00024222
                    261,                0.39694,                0.23293,                 0.8967,                0.99742,                0.99795,                0.99498,                0.85408,                0.68247,                0.24466,                 1.0254,             0.00023671,             0.00023671,             0.00023671
                    262,                0.38408,                0.23146,                0.88582,                0.99675,                0.99796,                0.99498,                0.85303,                0.68123,                0.24351,                 1.0199,             0.00023121,             0.00023121,             0.00023121
                    263,                0.37762,                0.23106,                 0.8873,                0.99704,                0.99794,                0.99498,                0.85032,                0.67951,                0.24476,                 1.0199,             0.00022571,             0.00022571,             0.00022571
                    264,                0.37933,                0.23224,                0.89775,                0.99819,                 0.9971,                0.99498,                0.85387,                0.67384,                0.24327,                 1.0176,             0.00022021,             0.00022021,             0.00022021
                    265,                0.38972,                0.23001,                0.89207,                0.99873,                0.99817,                0.99499,                0.85299,                0.67249,                0.24008,                 1.0154,             0.00021471,             0.00021471,             0.00021471
                    266,                0.37594,                0.22537,                0.88378,                0.99837,                0.99833,                0.99499,                0.85839,                0.66911,                  0.237,                 1.0143,             0.00020921,             0.00020921,             0.00020921
                    267,                0.36869,                0.22441,                0.87951,                0.99785,                0.99888,                0.99499,                0.85834,                0.67555,                 0.2416,                 1.0203,             0.00020371,             0.00020371,             0.00020371
                    268,                0.38004,                0.22961,                0.88883,                0.99841,                0.99891,                0.99499,                0.86223,                0.67454,                0.24056,                 1.0207,             0.00019821,             0.00019821,             0.00019821
                    269,                0.35299,                 0.2174,                0.87652,                0.99827,                0.99867,                0.99499,                0.86063,                0.67785,                0.24118,                  1.024,             0.00019271,             0.00019271,             0.00019271
                    270,                0.34935,                0.21793,                0.87565,                0.99736,                0.99798,                0.99499,                0.86151,                0.67657,                0.24048,                 1.0235,              0.0001872,              0.0001872,              0.0001872
                    271,                0.37071,                0.22433,                0.89044,                0.99747,                0.99799,                0.99499,                0.86041,                0.67742,                0.23913,                 1.0229,              0.0001817,              0.0001817,              0.0001817
                    272,                0.35732,                0.22069,                0.89043,                0.99755,                0.99801,                0.99499,                0.86258,                0.67911,                 0.2398,                 1.0229,              0.0001762,              0.0001762,              0.0001762
                    273,                0.36972,                0.22688,                0.89059,                0.99669,                0.99712,                0.99496,                0.86178,                0.68239,                0.24242,                 1.0243,              0.0001707,              0.0001707,              0.0001707
                    274,                0.36811,                0.22271,                0.90009,                 0.9974,                  0.998,                0.99499,                0.85876,                 0.6857,                0.24425,                 1.0276,              0.0001652,              0.0001652,              0.0001652
                    275,                0.36015,                0.22753,                0.88119,                0.99729,                0.99776,                0.99499,                0.86166,                0.68621,                0.24449,                 1.0294,              0.0001597,              0.0001597,              0.0001597
                    276,                0.36203,                0.22332,                0.88502,                0.99733,                0.99741,                0.99498,                0.85637,                 0.6876,                0.24352,                 1.0337,              0.0001542,              0.0001542,              0.0001542
                    277,                0.35825,                0.21578,                0.88271,                0.99669,                0.99798,                0.99499,                0.85745,                0.68464,                0.24348,                 1.0332,              0.0001487,              0.0001487,              0.0001487
                    278,                0.36541,                0.21932,                0.88469,                0.99652,                0.99798,                0.99499,                 0.8586,                0.67609,                0.24095,                 1.0245,              0.0001432,              0.0001432,              0.0001432
                    279,                0.35156,                0.21608,                0.87206,                0.99661,                0.99797,                0.99499,                0.85844,                0.67555,                0.24048,                 1.0229,             0.00013769,             0.00013769,             0.00013769
                    280,                0.36225,                0.22468,                   0.88,                0.99733,                0.99726,                0.99499,                0.85987,                0.67477,                 0.2402,                 1.0226,             0.00013219,             0.00013219,             0.00013219
                    281,                0.35818,                0.22093,                 0.8795,                0.99727,                 0.9976,                0.99499,                0.86292,                0.67587,                0.24171,                 1.0251,             0.00012669,             0.00012669,             0.00012669
                    282,                0.34296,                0.21401,                0.87308,                 0.9973,                0.99835,                0.99499,                0.86521,                0.66981,                0.23769,                 1.0219,             0.00012119,             0.00012119,             0.00012119
                    283,                0.35324,                0.21394,                0.87449,                 0.9988,                0.99676,                0.99499,                0.86674,                0.67078,                0.23678,                 1.0236,             0.00011569,             0.00011569,             0.00011569
                    284,                0.34962,                 0.2096,                0.87899,                0.99736,                0.99851,                0.99499,                0.86422,                0.67433,                0.23845,                 1.0272,             0.00011019,             0.00011019,             0.00011019
                    285,                0.36018,                0.22071,                0.88945,                0.99641,                0.99658,                0.99494,                0.85843,                0.67841,                0.23747,                 1.0317,             0.00010469,             0.00010469,             0.00010469
                    286,                0.35659,                 0.2248,                0.89042,                0.99742,                0.99762,                0.99498,                0.86088,                0.67366,                0.23701,                 1.0276,             9.9187e-05,             9.9187e-05,             9.9187e-05
                    287,                0.34308,                0.21157,                0.87745,                0.99792,                0.99886,                0.99498,                0.86208,                0.67246,                0.23761,                 1.0266,             9.3685e-05,             9.3685e-05,             9.3685e-05
                    288,                0.35734,                0.22071,                0.88202,                0.99843,                0.99885,                0.99499,                0.85874,                0.67589,                0.23811,                  1.028,             8.8184e-05,             8.8184e-05,             8.8184e-05
                    289,                0.34327,                 0.2148,                0.87907,                0.99762,                0.99798,                0.99499,                0.86158,                 0.6772,                0.23676,                 1.0273,             8.2683e-05,             8.2683e-05,             8.2683e-05
                    290,                0.36019,                0.21916,                 0.8845,                0.99672,                0.99711,                0.99495,                 0.8605,                0.67931,                0.23689,                 1.0287,             7.7182e-05,             7.7182e-05,             7.7182e-05
                    291,                0.28742,                0.16925,                0.82556,                0.99572,                0.99796,                0.99499,                0.84736,                0.68878,                 0.2441,                   1.04,             7.1681e-05,             7.1681e-05,             7.1681e-05
                    292,                0.27243,                 0.1582,                0.81813,                0.99553,                0.99376,                0.99493,                 0.8424,                0.69192,                0.24673,                 1.0434,              6.618e-05,              6.618e-05,              6.618e-05
                    293,                0.27071,                0.16277,                  0.816,                0.99525,                0.99376,                0.99493,                0.84452,                0.68788,                0.24569,                 1.0392,             6.0679e-05,             6.0679e-05,             6.0679e-05
                    294,                0.27364,                0.15686,                0.80725,                0.99497,                0.99376,                0.99495,                 0.8469,                0.68414,                0.24559,                 1.0372,             5.5178e-05,             5.5178e-05,             5.5178e-05
                    295,                0.27046,                0.15217,                0.81338,                0.99536,                0.99376,                0.99495,                0.84712,                0.68246,                0.24638,                 1.0364,             4.9677e-05,             4.9677e-05,             4.9677e-05
                    296,                0.26271,                0.15422,                0.82559,                0.99575,                0.99376,                0.99495,                0.84624,                0.68036,                0.24637,                 1.0351,             4.4176e-05,             4.4176e-05,             4.4176e-05
                    297,                0.26701,                 0.1571,                0.83107,                0.99573,                0.99376,                0.99495,                0.84988,                0.67806,                0.24635,                 1.0332,             3.8674e-05,             3.8674e-05,             3.8674e-05
                    298,                0.25795,                0.14737,                0.81328,                0.99575,                0.99376,                0.99494,                0.85214,                0.67828,                0.24672,                 1.0318,             3.3173e-05,             3.3173e-05,             3.3173e-05
                    299,                  0.258,                0.15129,                0.79922,                0.99587,                0.99376,                0.99494,                0.85208,                0.67998,                0.24729,                 1.0334,             2.7672e-05,             2.7672e-05,             2.7672e-05
                    300,                0.24478,                0.14898,                0.81609,                0.99698,                0.99467,                0.99496,                0.85212,                0.68026,                 0.2466,                 1.0328,             2.2171e-05,             2.2171e-05,             2.2171e-05
